"D" "day" "month" "year" "wy" "tmax_c" "tmin_c" "precip" "wyd"
"5643" 2004-03-13 13 3 2004 2004 17.695 14.705 0 165
"5644" 2004-03-14 14 3 2004 2004 17.45611111 13.797777778 0 166
"5645" 2004-03-15 15 3 2004 2004 15.975 13.797777778 0 167
"5646" 2004-03-16 16 3 2004 2004 18.555 13.995 0.254 168
"5647" 2004-03-17 17 3 2004 2004 16.835 13.285 0 169
"5648" 2004-03-18 18 3 2004 2004 17.45611111 13.363888889 0 170
"5649" 2004-03-19 19 3 2004 2004 16.50055556 13.797777778 0 171
"5650" 2004-03-20 20 3 2004 2004 16.50055556 13.797777778 0 172
"5651" 2004-03-21 21 3 2004 2004 17.45611111 13.797777778 0 173
"5652" 2004-03-22 22 3 2004 2004 17.88611111 13.363888889 0 174
"5653" 2004-03-23 23 3 2004 2004 18.36388889 12.575 0 175
"5654" 2004-03-24 24 3 2004 2004 19.415 11.865 0 176
"5655" 2004-03-25 25 3 2004 2004 23.09388889 10.997222222 0 177
"5656" 2004-03-26 26 3 2004 2004 23.09388889 10.997222222 0 178
"5657" 2004-03-27 27 3 2004 2004 23.09388889 10.602777778 0 179
"5658" 2004-03-28 28 3 2004 2004 27.91944444 9.813888889 0 180
"5659" 2004-03-29 29 3 2004 2004 27.91944444 9.813888889 0 181
"5660" 2004-03-30 30 3 2004 2004 26.05611111 10.602777778 0 182
"5661" 2004-03-31 31 3 2004 2004 21.23055556 10.997222222 0 183
"5662" 2004-04-01 1 4 2004 2004 19.31944444 10.997222222 0 184
"5663" 2004-04-02 2 4 2004 2004 20.275 11.352222222 0 185
"5664" 2004-04-03 3 4 2004 2004 20.275 11.352222222 0 186
"5665" 2004-04-04 4 4 2004 2004 19.74944444 11.786111111 0 187
"5666" 2004-04-05 5 4 2004 2004 19.31944444 11.352222222 0 188
"5667" 2004-04-06 6 4 2004 2004 18.36388889 10.602777778 0 189
"5668" 2004-04-07 7 4 2004 2004 20.80055556 9.813888889 0 190
"5669" 2004-04-08 8 4 2004 2004 20.80055556 9.813888889 0 191
"5670" 2004-04-09 9 4 2004 2004 18.79388889 12.575 0 192
"5671" 2004-04-10 10 4 2004 2004 16.835 13.995 0.254 193
"5672" 2004-04-11 11 4 2004 2004 18.555 13.995 0.254 194
"5673" 2004-04-12 12 4 2004 2004 19.31944444 12.575 0 195
"5674" 2004-04-13 13 4 2004 2004 19.74944444 12.575 0 196
"5675" 2004-04-14 14 4 2004 2004 20.275 10.997222222 0 197
"5676" 2004-04-15 15 4 2004 2004 21.135 11.155 0 198
"5677" 2004-04-16 16 4 2004 2004 21.75611111 10.247777778 0 199
"5678" 2004-04-17 17 4 2004 2004 19.415 12.575 0 200
"5679" 2004-04-18 18 4 2004 2004 19.31944444 9.025 0 201
"5680" 2004-04-19 19 4 2004 2004 19.31944444 9.025 0 202
"5681" 2004-04-20 20 4 2004 2004 22.18611111 9.813888889 0 203
"5682" 2004-04-21 21 4 2004 2004 24.575 11.352222222 0 204
"5683" 2004-04-22 22 4 2004 2004 24.575 11.786111111 0 205
"5684" 2004-04-23 23 4 2004 2004 25.435 11.155 0 206
"5685" 2004-04-24 24 4 2004 2004 25.10055556 10.997222222 0 207
"5686" 2004-04-25 25 4 2004 2004 24.575 11.352222222 0 208
"5687" 2004-04-26 26 4 2004 2004 28.875 12.575 0 209
"5688" 2004-04-27 27 4 2004 2004 33.175 13.008888889 0 210
"5689" 2004-04-28 28 4 2004 2004 33.175 13.797777778 0 211
"5690" 2004-04-29 29 4 2004 2004 20.275 11.865 0 212
"5691" 2004-04-30 30 4 2004 2004 20.80055556 12.141111111 0 213
"5692" 2004-05-01 1 5 2004 2004 24.575 12.575 0 214
"5693" 2004-05-02 2 5 2004 2004 30.35611111 12.575 0 215
"5694" 2004-05-03 3 5 2004 2004 30.35611111 13.008888889 0 216
"5695" 2004-05-04 4 5 2004 2004 21.995 14.705 0 217
"5696" 2004-05-05 5 5 2004 2004 22.66388889 13.797777778 0 218
"5697" 2004-05-06 6 5 2004 2004 23.715 14.705 0 219
"5698" 2004-05-07 7 5 2004 2004 24.575 11.865 0 220
"5699" 2004-05-08 8 5 2004 2004 25.10055556 12.141111111 0 221
"5700" 2004-05-09 9 5 2004 2004 24.575 11.786111111 0 222
"5701" 2004-05-10 10 5 2004 2004 25.10055556 11.786111111 0 223
"5702" 2004-05-11 11 5 2004 2004 25.53055556 11.786111111 0 224
"5703" 2004-05-12 12 5 2004 2004 25.53055556 10.602777778 0 225
"5704" 2004-05-13 13 5 2004 2004 23.61944444 10.602777778 0 226
"5705" 2004-05-14 14 5 2004 2004 24.04944444 11.352222222 0 227
"5706" 2004-05-15 15 5 2004 2004 24.04944444 13.008888889 0 228
"5707" 2004-05-16 16 5 2004 2004 22.18611111 13.363888889 0 229
"5708" 2004-05-17 17 5 2004 2004 21.75611111 13.363888889 0 230
"5709" 2004-05-18 18 5 2004 2004 23.09388889 10.997222222 0 231
"5710" 2004-05-19 19 5 2004 2004 23.09388889 10.997222222 0 232
"5711" 2004-05-20 20 5 2004 2004 21.135 11.865 0 233
"5712" 2004-05-21 21 5 2004 2004 22.18611111 11.786111111 0 234
"5713" 2004-05-22 22 5 2004 2004 23.09388889 11.786111111 0 235
"5714" 2004-05-23 23 5 2004 2004 21.75611111 11.786111111 0 236
"5715" 2004-05-24 24 5 2004 2004 21.75611111 11.352222222 0 237
"5716" 2004-05-25 25 5 2004 2004 21.23055556 11.352222222 0 238
"5717" 2004-05-26 26 5 2004 2004 19.415 11.865 0 239
"5718" 2004-05-27 27 5 2004 2004 20.275 12.141111111 0 240
"5719" 2004-05-28 28 5 2004 2004 19.74944444 12.575 0 241
"5720" 2004-05-29 29 5 2004 2004 23.09388889 13.363888889 0 242
"5721" 2004-05-30 30 5 2004 2004 24.04944444 12.575 0 243
"5722" 2004-05-31 31 5 2004 2004 24.04944444 12.575 0 244
"5723" 2004-06-01 1 6 2004 2004 23.61944444 13.363888889 0 245
"5724" 2004-06-02 2 6 2004 2004 23.09388889 13.363888889 0 246
"5725" 2004-06-03 3 6 2004 2004 21.135 13.285 0 247
"5726" 2004-06-04 4 6 2004 2004 21.75611111 13.008888889 0 248
"5727" 2004-06-05 5 6 2004 2004 20.275 12.575 0 249
"5728" 2004-06-06 6 6 2004 2004 21.135 13.995 0 250
"5729" 2004-06-07 7 6 2004 2004 21.995 15.415 0 251
"5730" 2004-06-08 8 6 2004 2004 23.61944444 12.141111111 0 252
"5731" 2004-06-09 9 6 2004 2004 24.04944444 12.141111111 0 253
"5732" 2004-06-10 10 6 2004 2004 21.995 11.865 0 254
"5733" 2004-06-11 11 6 2004 2004 22.18611111 12.141111111 0 255
"5734" 2004-06-12 12 6 2004 2004 22.18611111 12.575 0 256
"5735" 2004-06-13 13 6 2004 2004 22.18611111 12.575 0 257
"5736" 2004-06-14 14 6 2004 2004 22.18611111 13.008888889 0 258
"5737" 2004-06-15 15 6 2004 2004 22.18611111 14.152777778 0 259
"5738" 2004-06-16 16 6 2004 2004 22.18611111 14.902222222 0.254 260
"5739" 2004-06-17 17 6 2004 2004 19.74944444 16.125 0.762 261
"5740" 2004-06-18 18 6 2004 2004 19.74944444 16.55888889 0 262
"5741" 2004-06-19 19 6 2004 2004 19.74944444 13.363888889 0 263
"5742" 2004-06-20 20 6 2004 2004 19.74944444 13.363888889 0 264
"5743" 2004-06-21 21 6 2004 2004 19.74944444 13.008888889 0 265
"5744" 2004-06-22 22 6 2004 2004 19.74944444 13.008888889 0 266
"5745" 2004-06-23 23 6 2004 2004 19.74944444 13.008888889 0 267
"5746" 2004-06-24 24 6 2004 2004 21.75611111 14.902222222 0 268
"5747" 2004-06-25 25 6 2004 2004 22.18611111 15.33611111 0 269
"5748" 2004-06-26 26 6 2004 2004 22.66388889 13.797777778 0 270
"5749" 2004-06-27 27 6 2004 2004 22.66388889 13.797777778 0 271
"5750" 2004-06-28 28 6 2004 2004 22.18611111 14.902222222 0 272
"5751" 2004-06-29 29 6 2004 2004 21.23055556 14.902222222 0 273
"5752" 2004-06-30 30 6 2004 2004 21.995 14.705 0 274
"5753" 2004-07-01 1 7 2004 2004 21.995 13.995 0 275
"5754" 2004-07-02 2 7 2004 2004 22.18611111 15.33611111 0 276
"5755" 2004-07-03 3 7 2004 2004 22.18611111 15.33611111 0 277
"5756" 2004-07-04 4 7 2004 2004 21.23055556 15.33611111 0 278
"5757" 2004-07-05 5 7 2004 2004 21.23055556 16.125 0 279
"5758" 2004-07-06 6 7 2004 2004 19.415 15.415 0 280
"5759" 2004-07-07 7 7 2004 2004 20.80055556 15.33611111 0.254 281
"5760" 2004-07-08 8 7 2004 2004 21.23055556 15.33611111 0 282
"5761" 2004-07-09 9 7 2004 2004 21.23055556 12.575 0 283
"5762" 2004-07-10 10 7 2004 2004 21.995 11.865 0 284
"5763" 2004-07-11 11 7 2004 2004 23.61944444 12.141111111 0 285
"5764" 2004-07-12 12 7 2004 2004 24.575 13.008888889 0 286
"5765" 2004-07-13 13 7 2004 2004 24.575 13.797777778 0 287
"5766" 2004-07-14 14 7 2004 2004 24.575 13.008888889 0 288
"5767" 2004-07-15 15 7 2004 2004 26.48611111 13.008888889 0 289
"5768" 2004-07-16 16 7 2004 2004 26.48611111 13.797777778 0 290
"5769" 2004-07-17 17 7 2004 2004 26.05611111 14.902222222 0 291
"5770" 2004-07-18 18 7 2004 2004 25.10055556 15.33611111 0 292
"5771" 2004-07-19 19 7 2004 2004 25.10055556 15.69111111 0 293
"5772" 2004-07-20 20 7 2004 2004 25.53055556 16.125 0 294
"5773" 2004-07-21 21 7 2004 2004 25.53055556 15.69111111 0 295
"5774" 2004-07-22 22 7 2004 2004 23.09388889 15.69111111 0 296
"5775" 2004-07-23 23 7 2004 2004 22.18611111 16.125 0 297
"5776" 2004-07-24 24 7 2004 2004 23.715 16.125 0 298
"5777" 2004-07-25 25 7 2004 2004 24.575 14.152777778 0 299
"5778" 2004-07-26 26 7 2004 2004 24.575 14.152777778 0 300
"5779" 2004-07-27 27 7 2004 2004 20.275 15.415 0 301
"5780" 2004-07-28 28 7 2004 2004 21.75611111 13.363888889 0 302
"5781" 2004-07-29 29 7 2004 2004 22.18611111 13.008888889 0 303
"5782" 2004-07-30 30 7 2004 2004 22.18611111 13.008888889 0 304
"5783" 2004-07-31 31 7 2004 2004 21.23055556 13.363888889 0 305
"5784" 2004-08-01 1 8 2004 2004 22.18611111 14.152777778 0 306
"5785" 2004-08-02 2 8 2004 2004 22.18611111 12.575 0 307
"5786" 2004-08-03 3 8 2004 2004 22.66388889 12.575 0 308
"5787" 2004-08-04 4 8 2004 2004 22.66388889 13.363888889 0 309
"5788" 2004-08-05 5 8 2004 2004 21.23055556 16.125 0 310
"5789" 2004-08-06 6 8 2004 2004 23.09388889 13.363888889 0 311
"5790" 2004-08-07 7 8 2004 2004 23.61944444 13.363888889 0 312
"5791" 2004-08-08 8 8 2004 2004 23.61944444 13.363888889 0 313
"5792" 2004-08-09 9 8 2004 2004 25.10055556 14.547222222 0 314
"5793" 2004-08-10 10 8 2004 2004 25.435 15.415 0 315
"5794" 2004-08-11 11 8 2004 2004 25.10055556 14.902222222 0 316
"5795" 2004-08-12 12 8 2004 2004 22.66388889 15.33611111 0 317
"5796" 2004-08-13 13 8 2004 2004 22.855 14.705 0 318
"5797" 2004-08-14 14 8 2004 2004 23.61944444 14.547222222 0 319
"5798" 2004-08-15 15 8 2004 2004 23.61944444 14.547222222 0 320
"5799" 2004-08-16 16 8 2004 2004 22.66388889 14.547222222 0 321
"5800" 2004-08-17 17 8 2004 2004 22.66388889 14.902222222 0 322
"5801" 2004-08-18 18 8 2004 2004 21.135 15.415 0 323
"5802" 2004-08-19 19 8 2004 2004 21.995 16.125 0 324
"5803" 2004-08-20 20 8 2004 2004 22.18611111 15.69111111 0 325
"5804" 2004-08-21 21 8 2004 2004 22.18611111 14.547222222 0 326
"5805" 2004-08-22 22 8 2004 2004 23.61944444 12.575 0 327
"5806" 2004-08-23 23 8 2004 2004 23.61944444 12.575 0 328
"5807" 2004-08-24 24 8 2004 2004 22.66388889 14.547222222 0 329
"5808" 2004-08-25 25 8 2004 2004 22.66388889 14.902222222 0 330
"5809" 2004-08-26 26 8 2004 2004 23.09388889 14.547222222 0 331
"5810" 2004-08-27 27 8 2004 2004 24.04944444 14.547222222 0 332
"5811" 2004-08-28 28 8 2004 2004 24.04944444 14.902222222 0 333
"5812" 2004-08-29 29 8 2004 2004 23.09388889 15.33611111 0 334
"5813" 2004-08-30 30 8 2004 2004 21.995 15.415 0 335
"5814" 2004-08-31 31 8 2004 2004 24.575 16.55888889 0.254 336
"5815" 2004-09-01 1 9 2004 2004 26.96388889 15.33611111 0 337
"5816" 2004-09-02 2 9 2004 2004 26.96388889 15.33611111 0 338
"5817" 2004-09-03 3 9 2004 2004 27.155 13.995 0 339
"5818" 2004-09-04 4 9 2004 2004 24.575 13.363888889 0 340
"5819" 2004-09-05 5 9 2004 2004 33.175 13.008888889 0 341
"5820" 2004-09-06 6 9 2004 2004 33.175 13.008888889 0 342
"5821" 2004-09-07 7 9 2004 2004 28.875 14.902222222 0 343
"5822" 2004-09-08 8 9 2004 2004 27.155 16.835 0 344
"5823" 2004-09-09 9 9 2004 2004 27.91944444 16.125 0 345
"5824" 2004-09-10 10 9 2004 2004 26.295 17.545 0 346
"5825" 2004-09-11 11 9 2004 2004 26.96388889 16.125 0 347
"5826" 2004-09-12 12 9 2004 2004 26.96388889 15.33611111 0.254 348
"5827" 2004-09-13 13 9 2004 2004 26.05611111 15.33611111 0 349
"5828" 2004-09-14 14 9 2004 2004 24.575 15.33611111 0 350
"5829" 2004-09-15 15 9 2004 2004 25.10055556 15.33611111 0 351
"5830" 2004-09-16 16 9 2004 2004 25.10055556 15.33611111 0 352
"5831" 2004-09-17 17 9 2004 2004 23.09388889 15.33611111 0 353
"5832" 2004-09-18 18 9 2004 2004 23.61944444 16.125 0 354
"5833" 2004-09-19 19 9 2004 2004 25.10055556 13.008888889 0 355
"5834" 2004-09-20 20 9 2004 2004 25.10055556 13.008888889 0 356
"5835" 2004-09-21 21 9 2004 2004 25.435 13.995 0 357
"5836" 2004-09-22 22 9 2004 2004 29.83055556 11.352222222 0 358
"5837" 2004-09-23 23 9 2004 2004 29.83055556 11.352222222 0 359
"5838" 2004-09-24 24 9 2004 2004 27.39388889 12.141111111 0 360
"5839" 2004-09-25 25 9 2004 2004 24.04944444 11.786111111 0 361
"5840" 2004-09-26 26 9 2004 2004 23.61944444 14.152777778 0 362
"5841" 2004-09-27 27 9 2004 2004 20.275 15.33611111 0 363
"5842" 2004-09-28 28 9 2004 2004 21.135 11.865 0 364
"5843" 2004-09-29 29 9 2004 2004 21.135 11.865 0 365
"5844" 2004-09-30 30 9 2004 2004 21.75611111 12.141111111 0 366
"5845" 2004-10-01 1 10 2004 2005 21.75611111 12.141111111 0 1
"5846" 2004-10-02 2 10 2004 2005 21.995 11.865 0 2
"5847" 2004-10-03 3 10 2004 2005 21.75611111 11.786111111 0 3
"5848" 2004-10-04 4 10 2004 2005 21.995 11.865 0 4
"5849" 2004-10-05 5 10 2004 2005 21.75611111 11.786111111 0 5
"5850" 2004-10-06 6 10 2004 2005 21.75611111 12.141111111 0 6
"5851" 2004-10-07 7 10 2004 2005 21.135 15.415 0 7
"5852" 2004-10-08 8 10 2004 2005 25.10055556 12.141111111 0 8
"5853" 2004-10-09 9 10 2004 2005 25.10055556 12.141111111 0 9
"5854" 2004-10-10 10 10 2004 2005 23.61944444 11.786111111 0 10
"5855" 2004-10-11 11 10 2004 2005 21.23055556 11.786111111 0 11
"5856" 2004-10-12 12 10 2004 2005 26.05611111 12.141111111 0 12
"5857" 2004-10-13 13 10 2004 2005 26.05611111 12.141111111 0 13
"5858" 2004-10-14 14 10 2004 2005 21.75611111 12.141111111 0 14
"5859" 2004-10-15 15 10 2004 2005 20.275 12.141111111 0 15
"5860" 2004-10-16 16 10 2004 2005 22.18611111 15.69111111 5.334 16
"5861" 2004-10-17 17 10 2004 2005 22.18611111 16.55888889 9.652 17
"5862" 2004-10-18 18 10 2004 2005 20.275 15.69111111 15.24 18
"5863" 2004-10-19 19 10 2004 2005 19.31944444 13.363888889 46.482 19
"5864" 2004-10-20 20 10 2004 2005 19.31944444 13.797777778 34.544 20
"5865" 2004-10-21 21 10 2004 2005 21.75611111 10.247777778 1.27 21
"5866" 2004-10-22 22 10 2004 2005 21.75611111 10.247777778 0 22
"5867" 2004-10-23 23 10 2004 2005 20.275 10.602777778 0 23
"5868" 2004-10-24 24 10 2004 2005 20.80055556 11.352222222 0 24
"5869" 2004-10-25 25 10 2004 2005 21.23055556 11.786111111 0 25
"5870" 2004-10-26 26 10 2004 2005 21.23055556 12.575 28.702 26
"5871" 2004-10-27 27 10 2004 2005 16.835 10.445 0 27
"5872" 2004-10-28 28 10 2004 2005 21.23055556 9.458888889 0 28
"5873" 2004-10-29 29 10 2004 2005 21.23055556 9.813888889 0 29
"5874" 2004-10-30 30 10 2004 2005 21.23055556 9.458888889 0 30
"5875" 2004-10-31 31 10 2004 2005 23.61944444 9.458888889 0 31
"5876" 2004-11-01 1 11 2004 2005 25.10055556 8.591111111 0 32
"5877" 2004-11-02 2 11 2004 2005 21.995 9.025 0 33
"5878" 2004-11-03 3 11 2004 2005 21.75611111 8.236111111 0 34
"5879" 2004-11-04 4 11 2004 2005 21.75611111 8.236111111 2.54 35
"5880" 2004-11-05 5 11 2004 2005 18.555 12.575 0 36
"5881" 2004-11-06 6 11 2004 2005 18.79388889 9.458888889 0 37
"5882" 2004-11-07 7 11 2004 2005 18.79388889 9.458888889 0 38
"5883" 2004-11-08 8 11 2004 2005 18.36388889 9.458888889 0 39
"5884" 2004-11-09 9 11 2004 2005 18.36388889 9.458888889 0 40
"5885" 2004-11-10 10 11 2004 2005 19.74944444 9.458888889 0 41
"5886" 2004-11-11 11 11 2004 2005 19.74944444 9.458888889 0 42
"5887" 2004-11-12 12 11 2004 2005 22.66388889 9.813888889 0 43
"5888" 2004-11-13 13 11 2004 2005 22.66388889 12.141111111 0 44
"5889" 2004-11-14 14 11 2004 2005 22.18611111 10.247777778 0 45
"5890" 2004-11-15 15 11 2004 2005 24.575 9.813888889 0 46
"5891" 2004-11-16 16 11 2004 2005 21.135 9.735 0 47
"5892" 2004-11-17 17 11 2004 2005 21.23055556 9.458888889 0 48
"5893" 2004-11-18 18 11 2004 2005 19.415 8.315 0 49
"5894" 2004-11-19 19 11 2004 2005 20.275 8.591111111 0 50
"5895" 2004-11-20 20 11 2004 2005 19.31944444 8.591111111 0 51
"5896" 2004-11-21 21 11 2004 2005 19.31944444 9.458888889 0 52
"5897" 2004-11-22 22 11 2004 2005 17.88611111 6.263888889 0 53
"5898" 2004-11-23 23 11 2004 2005 17.45611111 6.263888889 0 54
"5899" 2004-11-24 24 11 2004 2005 18.36388889 7.052777778 0 55
"5900" 2004-11-25 25 11 2004 2005 18.36388889 7.447222222 0 56
"5901" 2004-11-26 26 11 2004 2005 18.36388889 7.447222222 0 57
"5902" 2004-11-27 27 11 2004 2005 17.88611111 8.591111111 1.27 58
"5903" 2004-11-28 28 11 2004 2005 18.555 9.025 0 59
"5904" 2004-11-29 29 11 2004 2005 18.36388889 4.686111111 0 60
"5905" 2004-11-30 30 11 2004 2005 15.975 4.686111111 0 61
"5906" 2004-12-01 1 12 2004 2005 16.50055556 4.686111111 0 62
"5907" 2004-12-02 2 12 2004 2005 17.695 4.765 0 63
"5908" 2004-12-03 3 12 2004 2005 17.88611111 4.686111111 0 64
"5909" 2004-12-04 4 12 2004 2005 17.88611111 4.686111111 0.254 65
"5910" 2004-12-05 5 12 2004 2005 14.255 11.865 5.842 66
"5911" 2004-12-06 6 12 2004 2005 16.50055556 6.263888889 0 67
"5912" 2004-12-07 7 12 2004 2005 16.50055556 6.263888889 5.588 68
"5913" 2004-12-08 8 12 2004 2005 17.88611111 9.458888889 0 69
"5914" 2004-12-09 9 12 2004 2005 18.36388889 10.997222222 0 70
"5915" 2004-12-10 10 12 2004 2005 20.80055556 8.236111111 9.144 71
"5916" 2004-12-11 11 12 2004 2005 23.61944444 8.236111111 0 72
"5917" 2004-12-12 12 12 2004 2005 23.61944444 9.458888889 0 73
"5918" 2004-12-13 13 12 2004 2005 17.45611111 9.458888889 0 74
"5919" 2004-12-14 14 12 2004 2005 22.855 7.605 0 75
"5920" 2004-12-15 15 12 2004 2005 21.995 6.895 0 76
"5921" 2004-12-16 16 12 2004 2005 22.18611111 7.052777778 0 77
"5922" 2004-12-17 17 12 2004 2005 21.75611111 5.908888889 0 78
"5923" 2004-12-18 18 12 2004 2005 24.04944444 5.908888889 0 79
"5924" 2004-12-19 19 12 2004 2005 24.04944444 5.908888889 0 80
"5925" 2004-12-20 20 12 2004 2005 23.09388889 6.697777778 0 81
"5926" 2004-12-21 21 12 2004 2005 19.31944444 6.697777778 0 82
"5927" 2004-12-22 22 12 2004 2005 19.31944444 8.236111111 0 83
"5928" 2004-12-23 23 12 2004 2005 19.31944444 5.908888889 0 84
"5929" 2004-12-24 24 12 2004 2005 17.88611111 5.475 0 85
"5930" 2004-12-25 25 12 2004 2005 17.88611111 5.041111111 0 86
"5931" 2004-12-26 26 12 2004 2005 17.45611111 5.041111111 1.27 87
"5932" 2004-12-27 27 12 2004 2005 15.44944444 8.236111111 95.25 88
"5933" 2004-12-28 28 12 2004 2005 15.975 13.008888889 59.944 89
"5934" 2004-12-29 29 12 2004 2005 15.975 12.575 13.716 90
"5935" 2004-12-30 30 12 2004 2005 15.44944444 10.247777778 23.368 91
"5936" 2004-12-31 31 12 2004 2005 15.44944444 10.247777778 45.212 92
"5937" 2005-01-01 1 1 2005 2005 15.44944444 8.236111111 1.016 92
"5938" 2005-01-02 2 1 2005 2005 14.493888889 8.236111111 34.29 93
"5939" 2005-01-03 3 1 2005 2005 14.255 11.865 32.004 94
"5940" 2005-01-04 4 1 2005 2005 15.975 9.025 0.254 95
"5941" 2005-01-05 5 1 2005 2005 15.975 7.052777778 0 96
"5942" 2005-01-06 6 1 2005 2005 15.44944444 7.052777778 0 97
"5943" 2005-01-07 7 1 2005 2005 15.44944444 7.802222222 45.212 98
"5944" 2005-01-08 8 1 2005 2005 15.975 12.141111111 66.548 99
"5945" 2005-01-09 9 1 2005 2005 16.835 14.705 114.808 100
"5946" 2005-01-10 10 1 2005 2005 15.975 15.415 88.392 101
"5947" 2005-01-11 11 1 2005 2005 16.50055556 11.352222222 3.81 102
"5948" 2005-01-12 12 1 2005 2005 15.975 7.802222222 0 103
"5949" 2005-01-13 13 1 2005 2005 15.975 7.802222222 0 104
"5950" 2005-01-14 14 1 2005 2005 17.88611111 7.052777778 0 105
"5951" 2005-01-15 15 1 2005 2005 18.79388889 7.052777778 0 106
"5952" 2005-01-16 16 1 2005 2005 20.275 7.447222222 0 107
"5953" 2005-01-17 17 1 2005 2005 22.18611111 8.236111111 0 108
"5954" 2005-01-18 18 1 2005 2005 23.09388889 9.458888889 0 109
"5955" 2005-01-19 19 1 2005 2005 26.05611111 9.458888889 0 110
"5956" 2005-01-20 20 1 2005 2005 26.05611111 9.458888889 0 111
"5957" 2005-01-21 21 1 2005 2005 23.61944444 9.813888889 0 112
"5958" 2005-01-22 22 1 2005 2005 17.88611111 10.247777778 0 113
"5959" 2005-01-23 23 1 2005 2005 20.80055556 10.997222222 0 114
"5960" 2005-01-24 24 1 2005 2005 20.80055556 10.997222222 0 115
"5961" 2005-01-25 25 1 2005 2005 17.88611111 11.352222222 0 116
"5962" 2005-01-26 26 1 2005 2005 17.45611111 12.575 1.016 117
"5963" 2005-01-27 27 1 2005 2005 16.50055556 8.591111111 0 118
"5964" 2005-01-28 28 1 2005 2005 16.50055556 8.591111111 11.684 119
"5965" 2005-01-29 29 1 2005 2005 17.88611111 10.997222222 0 120
"5966" 2005-01-30 30 1 2005 2005 16.835 6.895 0 121
"5967" 2005-01-31 31 1 2005 2005 18.555 6.895 0 122
"5968" 2005-02-01 1 2 2005 2005 19.31944444 6.697777778 0 123
"5969" 2005-02-02 2 2 2005 2005 20.80055556 7.447222222 0 124
"5970" 2005-02-03 3 2 2005 2005 20.80055556 7.447222222 0 125
"5971" 2005-02-04 4 2 2005 2005 21.23055556 7.447222222 0 126
"5972" 2005-02-05 5 2 2005 2005 21.23055556 7.802222222 0 127
"5973" 2005-02-06 6 2 2005 2005 18.36388889 9.813888889 0 128
"5974" 2005-02-07 7 2 2005 2005 17.695 9.735 0 129
"5975" 2005-02-08 8 2 2005 2005 17.45611111 9.025 0 130
"5976" 2005-02-09 9 2 2005 2005 19.31944444 9.025 0.254 131
"5977" 2005-02-10 10 2 2005 2005 21.135 9.735 0 132
"5978" 2005-02-11 11 2 2005 2005 20.80055556 9.025 12.954 133
"5979" 2005-02-12 12 2 2005 2005 19.74944444 11.786111111 0 134
"5980" 2005-02-13 13 2 2005 2005 19.74944444 11.786111111 2.54 135
"5981" 2005-02-14 14 2 2005 2005 17.88611111 12.575 0 136
"5982" 2005-02-15 15 2 2005 2005 17.88611111 10.602777778 0 137
"5983" 2005-02-16 16 2 2005 2005 17.88611111 10.602777778 9.398 138
"5984" 2005-02-17 17 2 2005 2005 17.88611111 12.575 5.842 139
"5985" 2005-02-18 18 2 2005 2005 17.88611111 12.575 25.146 140
"5986" 2005-02-19 19 2 2005 2005 16.835 13.285 37.592 141
"5987" 2005-02-20 20 2 2005 2005 16.93055556 13.008888889 52.832 142
"5988" 2005-02-21 21 2 2005 2005 16.93055556 13.008888889 28.956 143
"5989" 2005-02-22 22 2 2005 2005 16.50055556 12.575 35.814 144
"5990" 2005-02-23 23 2 2005 2005 16.93055556 10.247777778 0.254 145
"5991" 2005-02-24 24 2 2005 2005 18.555 9.735 0 146
"5992" 2005-02-25 25 2 2005 2005 18.36388889 9.813888889 0 147
"5993" 2005-02-26 26 2 2005 2005 16.93055556 10.997222222 0 148
"5994" 2005-02-27 27 2 2005 2005 17.45611111 11.352222222 0 149
"5995" 2005-02-28 28 2 2005 2005 17.45611111 12.141111111 2.032 150
"5996" 2005-03-01 1 3 2005 2005 17.88611111 11.786111111 0 151
"5997" 2005-03-02 2 3 2005 2005 16.835 10.445 3.556 152
"5998" 2005-03-03 3 3 2005 2005 17.695 12.575 1.524 153
"5999" 2005-03-04 4 3 2005 2005 17.45611111 12.575 23.114 154
"6000" 2005-03-05 5 3 2005 2005 18.79388889 10.997222222 0.254 155
"6001" 2005-03-06 6 3 2005 2005 18.79388889 10.997222222 0 156
"6002" 2005-03-07 7 3 2005 2005 20.275 10.602777778 0 157
"6003" 2005-03-08 8 3 2005 2005 20.275 10.602777778 0 158
"6004" 2005-03-09 9 3 2005 2005 17.45611111 13.797777778 0 159
"6005" 2005-03-10 10 3 2005 2005 16.93055556 13.363888889 0 160
"6006" 2005-03-11 11 3 2005 2005 17.88611111 13.363888889 0 161
"6007" 2005-03-12 12 3 2005 2005 15.975 14.705 0 162
"6008" 2005-03-13 13 3 2005 2005 16.835 14.705 0.254 163
"6009" 2005-03-14 14 3 2005 2005 19.415 12.575 0 164
"6010" 2005-03-15 15 3 2005 2005 21.75611111 5.475 0 165
"6011" 2005-03-16 16 3 2005 2005 21.75611111 9.813888889 0 166
"6012" 2005-03-17 17 3 2005 2005 20.275 9.813888889 0 167
"6013" 2005-03-18 18 3 2005 2005 18.36388889 10.247777778 5.08 168
"6014" 2005-03-19 19 3 2005 2005 16.93055556 12.575 5.842 169
"6015" 2005-03-20 20 3 2005 2005 18.555 10.445 0 170
"6016" 2005-03-21 21 3 2005 2005 19.31944444 10.247777778 0 171
"6017" 2005-03-22 22 3 2005 2005 19.31944444 11.786111111 68.58 172
